,session_id,user_id,course_id,exam_id,question,points,max_points,time,hint_count,time_spent,correct
9740,6094,3751,3865,47,945,0,1,1726685406,0,589,1
9741,6095,3895,3865,46,929,0,1,1726691066,1,0,0
9742,6095,3895,3865,46,930,0,1,1726691066,1,1618,1
9743,6095,3895,3865,46,931,0,1,1726691066,0,49,1
9744,6095,3895,3865,46,932,0,1,1726691066,1,2375,0
9745,6095,3895,3865,46,933,0,1,1726691066,1,466,1
9746,6095,3895,3865,46,934,0,1,1726691066,1,395,1
9747,6095,3895,3865,46,935,0,1,1726691066,0,381,1
9748,6095,3895,3865,46,936,0,1,1726691066,0,426,1
9749,6096,3862,42,12,599,0,1,1726738077,0,0,0
9750,6096,3862,42,12,600,0,1,1726738077,0,7,0
9751,6096,3862,42,12,601,0,1,1726738077,0,3,0
9752,6096,3862,42,12,602,1,1,1726738077,0,12,1
9753,6096,3862,42,12,603,0,1,1726738077,0,54507,0
9754,6096,3862,42,12,604,0,1,1726738077,0,2,0
9755,6096,3862,42,12,605,1,1,1726738077,0,1,1
9756,6096,3862,42,12,606,0,1,1726738077,0,1,0
9757,6096,3862,42,12,607,0,1,1726738077,0,5,0
9758,6096,3862,42,12,608,1,1,1726738077,0,2,1
9759,6096,3862,42,12,609,0,1,1726738077,0,1,0
9760,6096,3862,42,12,610,0,1,1726738077,0,1,0
9761,6096,3862,42,12,611,0,1,1726738077,0,0,0
9762,6096,3862,42,12,612,0,1,1726738077,0,1,0
9763,6097,3862,42,13,613,0,1,1726738430,0,0,0
9764,6097,3862,42,13,614,1,1,1726738430,0,12,1
9765,6097,3862,42,13,615,0,1,1726738430,0,10,0
9766,6097,3862,42,13,616,0,1,1726738430,0,7,0
9767,6097,3862,42,13,617,0,1,1726738430,0,220,0
9768,6097,3862,42,13,618,0,1,1726738430,0,18,0
9769,6097,3862,42,13,619,1,1,1726738430,0,3,1
9770,6097,3862,42,13,620,0,1,1726738430,0,2,0
9771,6098,3852,42,37,750,1,1,1726742678,0,37,1
9772,6098,3852,42,37,751,1,1,1726742678,0,25,1
9773,6098,3852,42,37,752,1,1,1726742678,0,13,1
9774,6098,3852,42,37,867,1,1,1726742678,0,0,1
9775,6098,3852,42,37,868,0,1,1726742678,0,45,0
9776,6098,3852,42,37,869,1,1,1726742678,0,90,1
9777,6098,3852,42,37,870,1,1,1726742678,0,46,1
9778,6098,3852,42,37,871,1,1,1726742678,0,9,1
9779,6098,3852,42,37,872,1,1,1726742678,0,23,1
9780,6098,3852,42,37,873,1,1,1726742678,1,81,1
9781,6099,3843,5447,65,901,0,1,1726743368,0,0,0
9782,6099,3843,5447,65,902,1,1,1726743368,0,16,1
9783,6099,3843,5447,65,903,0,1,1726743368,0,9,0
9784,6099,3843,5447,65,904,1,1,1726743368,0,114,1
9785,6099,3843,5447,65,905,0,1,1726743368,0,17,0
9786,6099,3843,5447,65,907,0,1,1726743368,0,13,0
9787,6099,3843,5447,65,909,1,1,1726743368,0,76,1
9788,6099,3843,5447,65,910,1,1,1726743368,0,6,1
9789,6099,3843,5447,65,911,1,1,1726743368,0,8,1
9790,6099,3843,5447,65,1038,1,1,1726743368,0,10,1
9791,6100,3853,5447,65,901,0,1,1726743375,0,4,0
9792,6100,3853,5447,65,902,1,1,1726743375,0,37,1
9793,6100,3853,5447,65,903,0,1,1726743375,0,20,0
9794,6100,3853,5447,65,904,1,1,1726743375,0,24,1
9795,6100,3853,5447,65,905,1,1,1726743375,0,22,1
9796,6100,3853,5447,65,907,0,1,1726743375,0,17,0
9797,6100,3853,5447,65,909,0,1,1726743375,0,22,0
9798,6100,3853,5447,65,910,0,1,1726743375,0,15,0
9799,6100,3853,5447,65,911,1,1,1726743375,0,12,1
9800,6100,3853,5447,65,1038,1,1,1726743375,0,14,1
9801,6101,3847,42,37,750,1,1,1726743518,0,10,1
9802,6101,3847,42,37,751,1,1,1726743518,0,17,1
9803,6101,3847,42,37,752,1,1,1726743518,0,47,1
9804,6101,3847,42,37,867,1,1,1726743518,0,40,1
9805,6101,3847,42,37,868,1,1,1726743518,0,71,1
9806,6101,3847,42,37,869,1,1,1726743518,0,10,1
9807,6101,3847,42,37,870,0,1,1726743518,0,103,0
9808,6101,3847,42,37,871,1,1,1726743518,0,10,1
9809,6101,3847,42,37,872,1,1,1726743518,0,60,1
9810,6101,3847,42,37,873,1,1,1726743518,0,31,1
9811,6102,3852,42,38,846,0,1,1726743793,0,0,0
9812,6102,3852,42,38,849,0,1,1726743793,0,15,0
9813,6102,3852,42,38,854,0,1,1726743793,0,163,0
9814,6102,3852,42,38,855,0,1,1726743793,0,92,0
9815,6102,3852,42,38,856,0,1,1726743793,0,175,0
9816,6102,3852,42,38,857,1,1,1726743793,0,66,1
9817,6102,3852,42,38,858,0,1,1726743793,0,98,0
9818,6103,3949,5447,65,901,0,1,1726744580,0,19,0
9819,6103,3949,5447,65,902,1,1,1726744580,0,34,1
9820,6103,3949,5447,65,903,1,1,1726744580,0,16,1
9821,6103,3949,5447,65,904,1,1,1726744580,0,17,1
9822,6103,3949,5447,65,905,1,1,1726744580,0,14,1
9823,6103,3949,5447,65,907,0,1,1726744580,0,18,0
9824,6103,3949,5447,65,909,1,1,1726744580,0,21,1
9825,6103,3949,5447,65,910,1,1,1726744580,0,10,1
9826,6103,3949,5447,65,911,1,1,1726744580,0,20,1
9827,6103,3949,5447,65,1038,0,1,1726744580,0,19,0
9828,6104,3848,42,13,613,0,1,1726744617,1,0,0
9829,6104,3848,42,13,614,0,1,1726744617,0,367,0
9830,6104,3848,42,13,615,0,1,1726744617,1,285,0
9831,6104,3848,42,13,616,1,1,1726744617,1,406,1
9832,6104,3848,42,13,617,1,1,1726744617,0,426,1
9833,6104,3848,42,13,618,1,1,1726744617,0,35,1
9834,6104,3848,42,13,619,0,1,1726744617,0,114,0
9835,6104,3848,42,13,620,0,1,1726744617,0,85,0
9836,6105,3845,42,13,613,0,1,1726744619,1,11,0
9837,6105,3845,42,13,614,0,1,1726744619,1,425,0
9838,6105,3845,42,13,615,0,1,1726744619,1,362,0
9839,6105,3845,42,13,616,1,1,1726744619,1,364,1
9840,6105,3845,42,13,617,1,1,1726744619,0,325,1
9841,6105,3845,42,13,618,1,1,1726744619,0,34,1
9842,6105,3845,42,13,619,0,1,1726744619,0,113,0
9843,6105,3845,42,13,620,0,1,1726744619,0,88,0
9844,6106,3857,42,37,750,1,1,1726744638,0,86,1
9845,6106,3857,42,37,751,0,1,1726744638,0,145,0
9846,6106,3857,42,37,752,0,1,1726744638,0,44,0
9847,6106,3857,42,37,867,0,1,1726744638,0,0,0
9848,6106,3857,42,37,868,0,1,1726744638,0,35,0
9849,6106,3857,42,37,869,1,1,1726744638,0,159,1
9850,6106,3857,42,37,870,0,1,1726744638,0,78,0
9851,6106,3857,42,37,871,1,1,1726744638,0,13,1
9852,6106,3857,42,37,872,0,1,1726744638,0,205,0
9853,6106,3857,42,37,873,1,1,1726744638,0,36,1
9854,6107,3848,42,13,613,1,1,1726744824,0,0,1
9855,6107,3848,42,13,614,1,1,1726744824,0,5,1
9856,6107,3848,42,13,615,0,1,1726744824,0,59,0
9857,6107,3848,42,13,616,0,1,1726744824,0,22,0
9858,6107,3848,42,13,617,1,1,1726744824,0,15,1
9859,6107,3848,42,13,618,1,1,1726744824,0,9,1
9860,6107,3848,42,13,619,1,1,1726744824,0,23,1
9861,6107,3848,42,13,620,0,1,1726744824,0,18,0
9862,6108,3845,42,13,613,1,1,1726744826,0,0,1
9863,6108,3845,42,13,614,0,1,1726744826,0,58,0
9864,6108,3845,42,13,615,0,1,1726744826,0,19,0
9865,6108,3845,42,13,616,0,1,1726744826,0,16,0
9866,6108,3845,42,13,617,1,1,1726744826,0,23,1
9867,6108,3845,42,13,618,1,1,1726744826,0,7,1
9868,6108,3845,42,13,619,1,1,1726744826,0,20,1
9869,6108,3845,42,13,620,0,1,1726744826,0,25,0
9870,6109,3845,42,4,593,0,1,1726744967,0,0,0
9871,6109,3845,42,4,594,0,1,1726744967,0,15,0
9872,6109,3845,42,4,595,0,1,1726744967,0,6,0
9873,6109,3845,42,4,596,1,1,1726744967,0,4,1
9874,6109,3845,42,4,597,0,1,1726744967,0,9,0
9875,6109,3845,42,4,598,1,1,1726744967,0,2,1
9876,6110,3951,42,37,750,0,1,1726744999,0,36,0
9877,6110,3951,42,37,751,0,1,1726744999,0,83,0
9878,6110,3951,42,37,752,0,1,1726744999,0,112,0
9879,6110,3951,42,37,867,1,1,1726744999,0,0,1
9880,6110,3951,42,37,868,1,1,1726744999,0,81,1
9881,6110,3951,42,37,869,1,1,1726744999,0,58,1
9882,6110,3951,42,37,870,1,1,1726744999,0,60,1
9883,6110,3951,42,37,871,1,1,1726744999,0,30,1
9884,6110,3951,42,37,872,1,1,1726744999,0,48,1
9885,6110,3951,42,37,873,1,1,1726744999,0,110,1
9886,6111,3848,42,4,593,0,1,1726745017,0,0,0
9887,6111,3848,42,4,594,0,1,1726745017,0,9,0
9888,6111,3848,42,4,595,0,1,1726745017,0,3,0
9889,6111,3848,42,4,596,0,1,1726745017,0,8,0
9890,6111,3848,42,4,597,1,1,1726745017,0,3,1
9891,6111,3848,42,4,598,0,1,1726745017,0,6,0
9892,6112,3848,42,4,593,1,1,1726745069,0,0,1
9893,6112,3848,42,4,594,0,1,1726745069,0,2,0
9894,6112,3848,42,4,595,1,1,1726745069,0,2,1
9895,6112,3848,42,4,596,1,1,1726745069,0,4,1
9896,6112,3848,42,4,597,1,1,1726745069,0,2,1
9897,6112,3848,42,4,598,0,1,1726745069,0,3,0
9898,6113,3845,42,4,593,1,1,1726745087,0,0,1
9899,6113,3845,42,4,594,1,1,1726745087,0,2,1
9900,6113,3845,42,4,595,0,1,1726745087,0,2,0
9901,6113,3845,42,4,596,0,1,1726745087,0,2,0
9902,6113,3845,42,4,597,1,1,1726745087,0,2,1
9903,6113,3845,42,4,598,0,1,1726745087,0,2,0
9904,6114,3840,42,37,750,0,1,1726745096,0,42,0
9905,6114,3840,42,37,751,0,1,1726745096,0,50,0
9906,6114,3840,42,37,752,0,1,1726745096,0,69,0
9907,6114,3840,42,37,867,1,1,1726745096,0,0,1
9908,6114,3840,42,37,868,1,1,1726745096,0,70,1
9909,6114,3840,42,37,869,1,1,1726745096,0,49,1
9910,6114,3840,42,37,870,1,1,1726745096,0,59,1
9911,6114,3840,42,37,871,1,1,1726745096,0,22,1
9912,6114,3840,42,37,872,1,1,1726745096,0,53,1
9913,6114,3840,42,37,873,1,1,1726745096,0,49,1
9914,6115,3860,42,39,766,1,1,1726745168,0,45,1
9915,6115,3860,42,39,767,1,1,1726745168,0,27,1
9916,6115,3860,42,39,768,1,1,1726745168,0,13,1
9917,6115,3860,42,39,773,1,1,1726745168,0,0,1
9918,6115,3860,42,39,774,1,1,1726745168,0,10,1
9919,6115,3860,42,39,775,1,1,1726745168,0,92,1
9920,6115,3860,42,39,776,1,1,1726745168,0,26,1
9921,6116,3745,3301,64,885,0,1,1726749663,0,0,0
9922,6116,3745,3301,64,886,0,1,1726749663,0,20,0
9923,6116,3745,3301,64,887,0,1,1726749663,0,16,0
9924,6116,3745,3301,64,888,1,1,1726749663,0,15,1
9925,6116,3745,3301,64,889,1,1,1726749663,0,8,1
9926,6116,3745,3301,64,890,1,1,1726749663,0,12,1
9927,6116,3745,3301,64,891,0,1,1726749663,0,12,0
9928,6116,3745,3301,64,892,0,1,1726749663,0,29,0
9929,6116,3745,3301,64,896,1,1,1726749663,0,12,1
9930,6116,3745,3301,64,897,1,1,1726749663,0,8,1
9931,6116,3745,3301,64,898,1,1,1726749663,0,11,1
9932,6116,3745,3301,64,899,1,1,1726749663,0,8,1
9933,6116,3745,3301,64,900,1,1,1726749663,0,12,1
9934,6117,3745,3865,46,929,0,1,1726750200,1,0,1
9935,6117,3745,3865,46,930,0,1,1726750200,0,88,1
9936,6117,3745,3865,46,931,0,1,1726750200,0,34,1
9937,6117,3745,3865,46,932,0,1,1726750200,0,58,1
9938,6117,3745,3865,46,933,0,1,1726750200,0,49,0
9939,6117,3745,3865,46,934,0,1,1726750200,0,43,1
9940,6117,3745,3865,46,935,0,1,1726750200,0,78,1
9941,6117,3745,3865,46,936,0,1,1726750200,0,50,1
9942,6118,3864,3865,48,946,0,1,1726751165,0,0,0
9943,6118,3864,3865,48,947,0,1,1726751165,0,13,0
9944,6118,3864,3865,48,949,0,1,1726751165,0,4,0
9945,6118,3864,3865,48,950,0,1,1726751165,0,2,0
9946,6118,3864,3865,48,952,0,1,1726751165,0,5,0
9947,6118,3864,3865,48,953,0,1,1726751165,0,3,0
9948,6118,3864,3865,48,955,0,1,1726751165,0,3,1
9949,6118,3864,3865,48,956,0,1,1726751165,0,2,0
9950,6119,3864,3865,48,946,0,1,1726751525,0,0,0
9951,6119,3864,3865,48,947,0,1,1726751525,0,5,0
9952,6119,3864,3865,48,949,0,1,1726751525,0,3,0
9953,6119,3864,3865,48,950,0,1,1726751525,0,5,0
9954,6119,3864,3865,48,952,0,1,1726751525,0,4,0
9955,6119,3864,3865,48,953,0,1,1726751525,0,4,0
9956,6119,3864,3865,48,955,0,1,1726751525,0,3,1
9957,6119,3864,3865,48,956,0,1,1726751525,0,4,0
9958,6120,3864,3865,49,957,0,1,1726753646,0,0,0
9959,6120,3864,3865,49,958,0,1,1726753646,0,13,0
9960,6120,3864,3865,49,959,0,1,1726753646,0,23,0
9961,6120,3864,3865,49,960,0,1,1726753646,0,23,0
9962,6120,3864,3865,49,961,0,1,1726753646,0,18,0
9963,6120,3864,3865,49,962,0,1,1726753646,0,3,1
9964,6120,3864,3865,49,963,0,1,1726753646,0,6,1
9965,6120,3864,3865,49,964,0,1,1726753646,0,4,0
9966,6120,3864,3865,49,965,0,1,1726753646,0,6,0
9967,6121,3145,5447,65,901,0,1,1726754059,0,0,0
9968,6121,3145,5447,65,902,0,1,1726754059,0,12,0
9969,6121,3145,5447,65,903,1,1,1726754059,0,15,1
9970,6121,3145,5447,65,904,1,1,1726754059,0,9,1
9971,6121,3145,5447,65,905,1,1,1726754059,0,10,1
9972,6121,3145,5447,65,907,0,1,1726754059,0,16,0
9973,6121,3145,5447,65,909,1,1,1726754059,0,11,1
9974,6121,3145,5447,65,910,1,1,1726754059,0,19,1
9975,6121,3145,5447,65,911,1,1,1726754059,0,19,1
9976,6121,3145,5447,65,1038,1,1,1726754059,0,8,1
9977,6122,3778,3865,51,914,0,1,1726820323,0,0,1
9978,6122,3778,3865,51,915,0,1,1726820323,0,183,1
9979,6122,3778,3865,51,916,0,1,1726820323,0,63,0
9980,6122,3778,3865,51,917,0,1,1726820323,0,43,0
9981,6122,3778,3865,51,919,1,1,1726820323,1,259,1
9982,6122,3778,3865,51,921,0,1,1726820323,0,121,1
9983,6122,3778,3865,51,924,0,1,1726820323,0,55,1
9984,6122,3778,3865,51,925,0,1,1726820323,0,1385,1
9985,6122,3778,3865,51,926,1,1,1726820323,0,142,1
9986,6122,3778,3865,51,927,0,1,1726820323,0,41,0
9987,6123,3778,3865,53,786,1,1,1726822245,0,156,1
9988,6123,3778,3865,53,790,1,1,1726822245,0,234,1
9989,6123,3778,3865,53,791,1,1,1726822245,0,67,1
9990,6123,3778,3865,53,792,1,1,1726822245,0,35,1
9991,6123,3778,3865,53,862,1,1,1726822245,0,0,1
9992,6123,3778,3865,53,863,1,1,1726822245,0,164,1
9993,6123,3778,3865,53,864,1,1,1726822245,0,95,1
9994,6123,3778,3865,53,928,1,1,1726822245,0,341,1
9995,6124,3780,3865,51,914,0,1,1726825601,0,0,0
9996,6124,3780,3865,51,915,0,1,1726825601,1,861,0
9997,6124,3780,3865,51,916,0,1,1726825601,0,45,0
9998,6124,3780,3865,51,917,0,1,1726825601,0,46,0
9999,6124,3780,3865,51,919,0,1,1726825601,0,264,0
10000,6124,3780,3865,51,921,0,1,1726825601,0,200,0
10001,6124,3780,3865,51,924,0,1,1726825601,0,8,0
10002,6124,3780,3865,51,925,0,1,1726825601,1,151,1
10003,6124,3780,3865,51,926,1,1,1726825601,0,97,1
10004,6124,3780,3865,51,927,0,1,1726825601,0,177,0
10005,6125,3864,3865,48,946,0,1,1726827577,0,0,0
10006,6125,3864,3865,48,947,0,1,1726827577,0,3,0
10007,6125,3864,3865,48,949,0,1,1726827577,0,3,0
10008,6125,3864,3865,48,950,0,1,1726827577,0,4,0
10009,6125,3864,3865,48,952,0,1,1726827577,0,3,0
10010,6125,3864,3865,48,953,0,1,1726827577,0,3,0
10011,6125,3864,3865,48,955,0,1,1726827577,0,3,1
10012,6125,3864,3865,48,956,0,1,1726827577,0,7,0
10013,6126,3779,3865,48,946,0,1,1726830811,0,0,0
10014,6126,3779,3865,48,947,0,1,1726830811,0,45,0
10015,6126,3779,3865,48,949,0,1,1726830811,0,9,0
10016,6126,3779,3865,48,950,0,1,1726830811,0,58,0
10017,6126,3779,3865,48,952,0,1,1726830811,0,7,0
10018,6126,3779,3865,48,953,0,1,1726830811,0,16,0
10019,6126,3779,3865,48,955,0,1,1726830811,0,4,1
10020,6126,3779,3865,48,956,0,1,1726830811,0,10,0
10021,6127,3779,3865,48,946,0,1,1726830933,0,0,1
10022,6127,3779,3865,48,947,0,1,1726830933,0,3,0
10023,6127,3779,3865,48,949,0,1,1726830933,0,5,0
10024,6127,3779,3865,48,950,0,1,1726830933,0,9,1
10025,6127,3779,3865,48,952,0,1,1726830933,0,8,0
10026,6127,3779,3865,48,953,0,1,1726830933,0,6,0
10027,6127,3779,3865,48,955,0,1,1726830933,0,3,1
10028,6127,3779,3865,48,956,0,1,1726830933,0,5,1
10029,6128,3899,3865,48,946,0,1,1726841957,0,68,0
10030,6128,3899,3865,48,947,0,1,1726841957,0,181,1
10031,6128,3899,3865,48,949,0,1,1726841957,0,135,0
10032,6128,3899,3865,48,950,0,1,1726841957,0,198,1
10033,6128,3899,3865,48,952,0,1,1726841957,0,433,1
10034,6128,3899,3865,48,953,0,1,1726841957,0,39,1
10035,6128,3899,3865,48,955,0,1,1726841957,0,89,0
10036,6128,3899,3865,48,956,0,1,1726841957,0,60,0
10037,6129,3899,3865,48,946,0,1,1726842111,0,0,0
10038,6129,3899,3865,48,947,0,1,1726842111,0,8,1
10039,6129,3899,3865,48,949,0,1,1726842111,0,30,1
10040,6129,3899,3865,48,950,0,1,1726842111,0,10,1
10041,6129,3899,3865,48,952,0,1,1726842111,0,3,1
10042,6129,3899,3865,48,953,0,1,1726842111,0,6,1
10043,6129,3899,3865,48,955,0,1,1726842111,0,4,0
10044,6129,3899,3865,48,956,0,1,1726842111,0,5,1
10045,6130,3994,3865,51,914,0,1,1726848062,0,3,0
10046,6130,3994,3865,51,915,0,1,1726848062,1,800,1
10047,6130,3994,3865,51,916,0,1,1726848062,1,338,0
10048,6130,3994,3865,51,917,0,1,1726848062,0,253,0
10049,6130,3994,3865,51,919,0,1,1726848062,1,1525,0
10050,6130,3994,3865,51,921,0,1,1726848062,0,975,1
10051,6130,3994,3865,51,924,0,1,1726848062,0,876,1
10052,6130,3994,3865,51,925,0,1,1726848062,0,125,1
10053,6130,3994,3865,51,926,1,1,1726848062,0,84,1
10054,6130,3994,3865,51,927,0,1,1726848062,0,242,1
10055,6131,3715,42,38,846,1,1,1726848221,0,33,1
10056,6131,3715,42,38,849,1,1,1726848221,0,21,1
10057,6131,3715,42,38,854,1,1,1726848221,0,17,1
10058,6131,3715,42,38,855,1,1,1726848221,0,36,1
10059,6131,3715,42,38,856,0,1,1726848221,0,38,0
10060,6131,3715,42,38,857,1,1,1726848221,0,25,1
10061,6131,3715,42,38,858,0,1,1726848221,0,26,0
10062,6132,3777,42,12,599,1,1,1726848269,0,0,1
10063,6132,3777,42,12,600,1,1,1726848269,0,103,1
10064,6132,3777,42,12,601,1,1,1726848269,0,182,1
10065,6132,3777,42,12,602,1,1,1726848269,0,227,1
10066,6132,3777,42,12,603,0,1,1726848269,0,543,0
10067,6132,3777,42,12,604,1,1,1726848269,0,132,1
10068,6132,3777,42,12,605,1,1,1726848269,0,107,1
10069,6132,3777,42,12,606,0,1,1726848269,0,180,0
10070,6132,3777,42,12,607,1,1,1726848269,0,260,1
10071,6132,3777,42,12,608,0,1,1726848269,0,111,0
10072,6132,3777,42,12,609,0,1,1726848269,0,71,0
10073,6132,3777,42,12,610,0,1,1726848269,0,94,0
10074,6132,3777,42,12,611,0,1,1726848269,0,150,0
10075,6132,3777,42,12,612,1,1,1726848269,0,153,1
10076,6133,3715,42,39,766,1,1,1726848983,0,21,1
10077,6133,3715,42,39,767,1,1,1726848983,0,124,1
10078,6133,3715,42,39,768,1,1,1726848983,0,149,1
10079,6133,3715,42,39,773,1,1,1726848983,0,0,1
10080,6133,3715,42,39,774,1,1,1726848983,0,27,1
10081,6133,3715,42,39,775,1,1,1726848983,0,12,1
10082,6133,3715,42,39,776,1,1,1726848983,0,115,1
10083,6134,3777,42,13,613,1,1,1726849314,0,0,1
10084,6134,3777,42,13,614,0,1,1726849314,0,79,0
10085,6134,3777,42,13,615,1,1,1726849314,0,255,1
10086,6134,3777,42,13,616,1,1,1726849314,0,110,1
10087,6134,3777,42,13,617,1,1,1726849314,0,113,1
10088,6134,3777,42,13,618,1,1,1726849314,0,58,1
10089,6134,3777,42,13,619,1,1,1726849314,0,108,1
10090,6134,3777,42,13,620,1,1,1726849314,0,107,1
10091,6135,3844,42,37,750,1,1,1726905077,0,82,1
10092,6135,3844,42,37,751,1,1,1726905077,0,39,1
10093,6135,3844,42,37,752,1,1,1726905077,0,38,1
10094,6135,3844,42,37,867,1,1,1726905077,1,0,1
10095,6135,3844,42,37,868,0,1,1726905077,1,317,0
10096,6135,3844,42,37,869,1,1,1726905077,1,261,1
10097,6135,3844,42,37,870,1,1,1726905077,1,287,1
10098,6135,3844,42,37,871,1,1,1726905077,1,54123,1
10099,6135,3844,42,37,872,1,1,1726905077,0,34,1
10100,6135,3844,42,37,873,1,1,1726905077,0,41,1
10101,6136,3724,42,12,599,1,1,1726908410,0,0,1
10102,6136,3724,42,12,600,0,1,1726908410,0,14,0
10103,6136,3724,42,12,601,0,1,1726908410,0,17,0
10104,6136,3724,42,12,602,0,1,1726908410,1,494,0
10105,6136,3724,42,12,603,0,1,1726908410,1,944,0
10106,6136,3724,42,12,604,0,1,1726908410,0,136,0
10107,6136,3724,42,12,605,1,1,1726908410,0,89,1
10108,6136,3724,42,12,606,0,1,1726908410,0,30,0
10109,6136,3724,42,12,607,1,1,1726908410,0,43,1
10110,6136,3724,42,12,608,0,1,1726908410,0,20,0
10111,6136,3724,42,12,609,1,1,1726908410,0,19,1
10112,6136,3724,42,12,610,0,1,1726908410,0,16,0
10113,6136,3724,42,12,611,0,1,1726908410,0,12,0
10114,6136,3724,42,12,612,1,1,1726908410,0,6,1
10115,6137,3887,42,27,695,1,1,1726912439,0,64,1
10116,6137,3887,42,27,696,1,1,1726912439,0,10,1
10117,6137,3887,42,27,697,0,1,1726912439,0,38,0
10118,6137,3887,42,27,698,1,1,1726912439,0,19,1
10119,6137,3887,42,27,699,1,1,1726912439,0,10,1
10120,6137,3887,42,27,700,1,1,1726912439,0,7,1
10121,6137,3887,42,27,701,1,1,1726912439,0,1388,1
10122,6137,3887,42,27,702,1,1,1726912439,0,5,1
10123,6138,3899,3865,49,957,0,1,1726914271,0,0,1
10124,6138,3899,3865,49,958,0,1,1726914271,0,9,0
10125,6138,3899,3865,49,959,0,1,1726914271,0,5,1
10126,6138,3899,3865,49,960,0,1,1726914271,0,292,1
10127,6138,3899,3865,49,961,0,1,1726914271,0,168,1
10128,6138,3899,3865,49,962,0,1,1726914271,0,15,1
10129,6138,3899,3865,49,963,0,1,1726914271,0,199,1
10130,6138,3899,3865,49,964,0,1,1726914271,0,357,0
10131,6138,3899,3865,49,965,0,1,1726914271,0,219,0
10132,6139,3899,3865,50,966,0,1,1726916782,0,0,1
10133,6139,3899,3865,50,967,0,1,1726916782,0,9,1
10134,6139,3899,3865,50,968,0,1,1726916782,0,243,1
10135,6139,3899,3865,50,969,0,1,1726916782,0,130,1
10136,6139,3899,3865,50,970,0,1,1726916782,0,111,1
10137,6139,3899,3865,50,971,0,1,1726916782,0,296,1
10138,6139,3899,3865,50,972,0,1,1726916782,0,7,1
10139,6139,3899,3865,50,973,0,1,1726916782,0,345,1
10140,6139,3899,3865,50,974,0,1,1726916782,0,474,1
10141,6139,3899,3865,50,975,0,1,1726916782,0,153,1
10142,6139,3899,3865,50,976,0,1,1726916782,0,295,0
10143,6140,3733,42,17,625,1,1,1726918306,0,0,1
10144,6140,3733,42,17,626,1,1,1726918306,0,18,1
10145,6140,3733,42,17,627,1,1,1726918306,0,6,1
10146,6140,3733,42,17,628,1,1,1726918306,0,4,1
10147,6140,3733,42,17,629,0,1,1726918306,1,278,0
10148,6140,3733,42,17,630,0,1,1726918306,0,1541,0
10149,6140,3733,42,17,631,1,1,1726918306,0,1364,1
10150,6140,3733,42,17,632,1,1,1726918306,1,746,1
10151,6140,3733,42,17,633,1,1,1726918306,0,1230,1
10152,6140,3733,42,17,634,1,1,1726918306,0,1670,1
10153,6141,3733,42,19,649,1,1,1726938188,0,0,1
10154,6141,3733,42,19,650,1,1,1726938188,0,259,1
10155,6141,3733,42,19,651,1,1,1726938188,0,928,1
10156,6141,3733,42,19,652,1,1,1726938188,0,285,1
10157,6141,3733,42,19,653,1,1,1726938188,0,287,1
10158,6141,3733,42,19,654,1,1,1726938188,0,300,1
10159,6141,3733,42,19,655,0,1,1726938188,0,737,0
10160,6141,3733,42,19,656,1,1,1726938188,0,890,1
10161,6141,3733,42,19,657,1,1,1726938188,0,194,1
10162,6142,3712,42,4,593,1,1,1726941680,0,0,1
10163,6142,3712,42,4,594,0,1,1726941680,0,1199,0
10164,6142,3712,42,4,595,0,1,1726941680,0,826,0
10165,6142,3712,42,4,596,1,1,1726941680,1,1500,1
10166,6142,3712,42,4,597,1,1,1726941680,0,440,1
10167,6142,3712,42,4,598,1,1,1726941680,1,1322,1
10168,6143,3733,42,18,635,1,1,1726941775,0,244,1
10169,6143,3733,42,18,636,1,1,1726941775,1,1384,1
10170,6143,3733,42,18,637,1,1,1726941775,0,1009,1
10171,6143,3733,42,18,638,1,1,1726941775,0,426,1
10172,6143,3733,42,18,639,1,1,1726941775,0,1005,1
10173,6143,3733,42,18,640,1,1,1726941775,0,891,1
10174,6143,3733,42,18,641,1,1,1726941775,0,1076,1
10175,6143,3733,42,18,642,1,1,1726941775,0,1408,1
10176,6143,3733,42,18,643,1,1,1726941775,0,227,1
10177,6143,3733,42,18,644,1,1,1726941775,0,3592,1
10178,6143,3733,42,18,645,1,1,1726941775,0,5316,1
10179,6143,3733,42,18,646,0,1,1726941775,0,655,0
10180,6143,3733,42,18,647,1,1,1726941775,0,596,1
10181,6143,3733,42,18,648,1,1,1726941775,0,540,1
10182,6144,3844,42,38,846,1,1,1726945035,0,2,1
10183,6144,3844,42,38,849,1,1,1726945035,1,110,1
10184,6144,3844,42,38,854,1,1,1726945035,0,54,1
10185,6144,3844,42,38,855,0,1,1726945035,0,51,0
10186,6144,3844,42,38,856,1,1,1726945035,0,70,1
10187,6144,3844,42,38,857,1,1,1726945035,0,62,1
10188,6144,3844,42,38,858,1,1,1726945035,0,71,1
10189,6145,3861,5447,65,901,0,1,1726989604,0,0,0
10190,6145,3861,5447,65,902,0,1,1726989604,0,20,0
10191,6145,3861,5447,65,903,1,1,1726989604,0,14,1
10192,6145,3861,5447,65,904,1,1,1726989604,0,14,1
10193,6145,3861,5447,65,905,0,1,1726989604,0,14,0
10194,6145,3861,5447,65,907,0,1,1726989604,0,13,0
10195,6145,3861,5447,65,909,1,1,1726989604,0,167,1
10196,6145,3861,5447,65,910,1,1,1726989604,0,18,1
